year,month,region,city1,city2,sales_amounts,sales_volume,prices
2019,7,경북,영천,영천,192,578,332
2019,7,경북,의성,의성,127,418,303
2019,7,광주,광주서구,광주,194,580,334
2019,7,대구,달성,대구,214,799,268
2019,7,대구,대구중구,대구,85,304,281
2019,7,부산,연제,부산,123,349,353
2019,7,전남,고흥,고흥,21,86,239
2019,7,전남,나주,광주,84,311,269
2019,7,전남,무안,목포,2932,8464,346
2019,7,전남,신안,목포,233,718,324
2019,7,전남,여수,여수,0,2,188
2019,7,전남,영암,강진군,57,137,415
2019,7,전남,장흥,장흥,57,239,239
2019,7,전남,함평,영광,1050,2738,383
2019,7,전남,해남,해남,144,574,250
2019,7,전북,고창,고창,82,270,305
2019,7,전북,부안,부안,193,622,310
2019,7,전북,완주,전주,507,1396,363
2019,7,전북,익산,군산,412,1234,334
2019,7,제주,서귀포,서귀포,3,11,250
2019,7,충남,논산,부여,82,287,286
2019,7,충남,서산,서산,280,927,303
2019,8,경기,구리,서울,552,1299,425
2019,8,경남,거창,거창,183,508,361
2019,8,경남,밀양,밀양,89,266,334
2019,8,경남,의령,의령군,262,827,317
2019,8,경남,창녕,밀양,1443,3838,376
2019,8,경남,창원의창,북창원,126,384,328
2019,8,경남,함양,산청,641,1662,386
2019,8,경남,합천,합천,826,2265,365
2019,8,경북,경산,대구,123,371,333
2019,8,경북,고령,합천,337,1066,317
2019,8,경북,구미,구미,116,365,318
2019,8,경북,군위,의성,150,433,347
2019,8,경북,김천,추풍령,109,337,323
2019,8,경북,문경,문경,465,865,538
2019,8,경북,안동,안동,12,39,314
2019,8,경북,영주,영주,72,195,368
2019,8,경북,영천,영천,427,1085,394
2019,8,경북,의성,의성,148,369,400
2019,8,광주,광주서구,광주,204,456,447
2019,8,대구,달성,대구,194,534,363
2019,8,대구,대구중구,대구,65,163,400
2019,8,부산,연제,부산,113,303,374
2019,8,전남,고흥,고흥,27,86,318
2019,8,전남,나주,광주,147,400,367
2019,8,전남,무안,목포,4142,9212,450
2019,8,전남,신안,목포,526,1207,435
2019,8,전남,영암,강진군,98,231,425
2019,8,전남,장흥,장흥,37,116,322
2019,8,전남,함평,영광,1979,4305,460
2019,8,전남,해남,해남,189,509,371
2019,8,전북,고창,고창,25,75,337
2019,8,전북,부안,부안,247,623,397
2019,8,전북,완주,전주,450,1009,446
2019,8,전북,익산,군산,494,1247,396
2019,8,충남,논산,부여,66,199,330
2019,8,충남,서산,서산,153,392,391
2019,9,경기,구리,서울,500,1095,456
2019,9,경남,거창,거창,23,58,397
2019,9,경남,밀양,밀양,54,149,365
2019,9,경남,의령,의령군,234,568,412
2019,9,경남,창녕,밀양,2206,5353,412
2019,9,경남,창원의창,북창원,125,326,385
2019,9,경남,함양,산청,1003,2324,432
2019,9,경남,합천,합천,685,1700,403
2019,9,경북,경산,대구,58,161,358
2019,9,경북,고령,합천,344,882,390
2019,9,경북,구미,구미,83,214,386
2019,9,경북,군위,의성,88,220,400
2019,9,경북,김천,추풍령,143,365,393
2019,9,경북,문경,문경,394,683,577
2019,9,경북,안동,안동,30,88,347
2019,9,경북,영주,영주,64,117,549
2019,9,경북,영천,영천,367,859,428
2019,9,경북,의성,의성,239,574,416
2019,9,광주,광주서구,광주,136,281,483
2019,9,대구,달성,대구,230,587,392
2019,9,대구,대구중구,대구,106,264,401
2019,9,부산,연제,부산,138,326,423
2019,9,전남,고흥,고흥,28,88,320
2019,9,전남,나주,광주,116,289,402
2019,9,전남,무안,목포,4083,8784,465
2019,9,전남,신안,목포,968,2082,465
2019,9,전남,여수,여수,21,64,330
2019,9,전남,영암,강진군,94,190,492
2019,9,전남,장흥,장흥,16,44,364
2019,9,전남,함평,영광,2118,4527,468
2019,9,전남,해남,해남,195,490,397
2019,9,전북,고창,고창,2,4,442
2019,9,전북,부안,부안,188,412,455
2019,9,전북,완주,전주,336,713,471
2019,9,전북,익산,군산,172,443,389
2019,9,제주,서귀포,서귀포,2,4,428
2019,9,충남,논산,부여,43,126,337
2019,9,충남,서산,서산,215,493,436
2019,10,경기,구리,서울,352,814,433
2019,10,경남,거창,거창,11,29,360
2019,10,경남,밀양,밀양,31,86,359
2019,10,경남,의령,의령군,226,572,395
2019,10,경남,창녕,밀양,1765,4360,405
2019,10,경남,창원의창,북창원,123,317,388
2019,10,경남,함양,산청,561,1388,404
2019,10,경남,합천,합천,670,1618,414
2019,10,경북,경산,대구,155,389,399
2019,10,경북,고령,합천,417,997,418
2019,10,경북,구미,구미,68,171,395
2019,10,경북,군위,의성,151,368,410
2019,10,경북,김천,추풍령,166,383,433
2019,10,경북,문경,문경,440,792,555
2019,10,경북,안동,안동,51,126,402
2019,10,경북,영주,영주,85,194,436
2019,10,경북,영천,영천,324,769,421
2019,10,경북,의성,의성,403,985,409
2019,10,광주,광주서구,광주,113,248,455
2019,10,대구,달성,대구,373,918,406
2019,10,대구,대구중구,대구,164,406,403
2019,10,부산,연제,부산,167,377,443
2019,10,전남,고흥,고흥,49,119,411
2019,10,전남,나주,광주,109,243,450
2019,10,전남,무안,목포,4434,9719,456
2019,10,전남,신안,목포,1577,3398,464
2019,10,전남,여수,여수,1,4,365
2019,10,전남,영암,강진군,43,60,715
2019,10,전남,장흥,장흥,19,47,411
2019,10,전남,함평,영광,2294,4891,469
2019,10,전남,해남,해남,333,812,410
2019,10,전북,고창,고창,0,0,750
2019,10,전북,부안,부안,219,442,494
2019,10,전북,완주,전주,195,411,474
2019,10,전북,익산,군산,151,323,467
2019,10,제주,서귀포,서귀포,6,12,503
2019,10,제주,제주,제주,33,100,327
2019,10,충남,논산,부여,13,44,294
2019,10,충남,서산,서산,194,433,448
2019,11,경기,구리,서울,349,684,510
2019,11,경남,거창,거창,263,549,479
2019,11,경남,밀양,밀양,1,2,448
2019,11,경남,의령,의령군,257,520,495
2019,11,경남,창녕,밀양,1464,2887,507
2019,11,경남,창원의창,북창원,267,537,497
2019,11,경남,함양,산청,925,1771,522
2019,11,경남,합천,합천,1040,1990,523
2019,11,경북,경산,대구,108,225,482
2019,11,경북,고령,합천,507,967,525
2019,11,경북,구미,구미,61,115,527
2019,11,경북,군위,의성,383,733,522
2019,11,경북,김천,추풍령,256,515,496
2019,11,경북,문경,문경,464,726,639
2019,11,경북,안동,안동,19,46,416
2019,11,경북,영주,영주,34,61,565
2019,11,경북,영천,영천,908,1769,513
2019,11,경북,의성,의성,293,556,527
2019,11,광주,광주서구,광주,139,264,528
2019,11,대구,달성,대구,293,607,482
2019,11,대구,대구중구,대구,57,119,479
2019,11,부산,연제,부산,268,479,559
2019,11,전남,고흥,고흥,74,159,466
2019,11,전남,나주,광주,223,445,501
2019,11,전남,무안,목포,4905,9159,535
2019,11,전남,신안,목포,1445,2605,555
2019,11,전남,영암,강진군,135,212,636
2019,11,전남,장흥,장흥,27,64,420
2019,11,전남,함평,영광,2447,4330,565
2019,11,전남,해남,해남,148,299,493
2019,11,전북,고창,고창,41,73,552
2019,11,전북,부안,부안,272,496,547
2019,11,전북,완주,전주,289,520,556
2019,11,전북,익산,군산,185,352,526
2019,11,제주,서귀포,서귀포,6,14,467
2019,11,제주,제주,제주,25,50,490
2019,11,충남,논산,부여,55,110,504
2019,11,충남,서산,서산,192,381,504
2019,12,경기,구리,서울,391,574,682
2019,12,경남,거창,거창,269,437,615
2019,12,경남,밀양,밀양,14,21,659
2019,12,경남,의령,의령군,305,506,603
2019,12,경남,창녕,밀양,2116,3251,651
2019,12,경남,창원의창,북창원,220,297,742
2019,12,경남,함양,산청,1097,1642,668
2019,12,경남,합천,합천,1390,2030,685
2019,12,경북,경산,대구,349,541,645
2019,12,경북,고령,합천,644,936,689
2019,12,경북,구미,구미,164,252,653
2019,12,경북,군위,의성,502,720,698
2019,12,경북,김천,추풍령,388,571,680
2019,12,경북,문경,문경,540,630,858
2019,12,경북,안동,안동,49,80,612
2019,12,경북,영주,영주,141,213,664
2019,12,경북,영천,영천,1148,1713,670
2019,12,경북,의성,의성,498,783,636
2019,12,광주,광주서구,광주,115,180,640
2019,12,대구,달성,대구,343,522,658
2019,12,대구,대구중구,대구,81,125,648
2019,12,부산,연제,부산,222,296,749
2019,12,전남,고흥,고흥,52,88,587
2019,12,전남,나주,광주,156,257,608
2019,12,전남,무안,목포,6567,9344,703
2019,12,전남,신안,목포,1207,1671,722
2019,12,전남,영암,강진군,67,84,805
2019,12,전남,장흥,장흥,33,71,457
2019,12,전남,함평,영광,2806,3831,733
2019,12,전남,해남,해남,639,944,677
2019,12,전북,고창,고창,252,345,730
2019,12,전북,부안,부안,383,513,748
2019,12,전북,완주,전주,122,154,792
2019,12,전북,익산,군산,168,224,752
2019,12,제주,서귀포,서귀포,4,6,675
2019,12,충남,논산,부여,62,90,690
2019,12,충남,서산,서산,69,109,636
2020,1,경기,구리,서울,498,651,765
2020,1,경남,거창,거창,145,182,799
2020,1,경남,밀양,밀양,0,1,577
2020,1,경남,의령,의령군,373,493,757
2020,1,경남,창녕,밀양,2078,2650,784
2020,1,경남,창원의창,북창원,102,146,696
2020,1,경남,함양,산청,1783,2301,775
2020,1,경남,합천,합천,1596,1856,860
2020,1,경북,경산,대구,183,233,783
2020,1,경북,고령,합천,691,778,888
2020,1,경북,구미,구미,73,107,684
2020,1,경북,군위,의성,622,748,831
2020,1,경북,김천,추풍령,571,688,829
2020,1,경북,문경,문경,692,692,999
2020,1,경북,안동,안동,244,292,833
2020,1,경북,영주,영주,229,264,868
2020,1,경북,영천,영천,1216,1448,839
2020,1,경북,의성,의성,834,1003,832
2020,1,광주,광주서구,광주,206,255,808
2020,1,대구,달성,대구,505,619,816
2020,1,대구,대구중구,대구,46,55,825
2020,1,부산,연제,부산,243,276,882
2020,1,전남,고흥,고흥,166,213,777
2020,1,전남,나주,광주,339,430,788
2020,1,전남,무안,목포,7290,8736,834
2020,1,전남,신안,목포,1134,1322,858
2020,1,전남,영암,강진군,68,62,1094
2020,1,전남,장흥,장흥,48,87,559
2020,1,전남,함평,영광,3369,3807,885
2020,1,전남,해남,해남,196,251,779
2020,1,전북,고창,고창,701,797,879
2020,1,전북,부안,부안,855,943,906
2020,1,전북,완주,전주,346,385,899
2020,1,전북,익산,군산,296,343,863
2020,1,제주,서귀포,서귀포,2,3,728
2020,1,제주,제주,제주,12,16,755
2020,1,충남,논산,부여,79,99,796
2020,1,충남,서산,서산,97,123,787
2020,2,경기,구리,서울,588,653,901
2020,2,경남,거창,거창,243,231,1052
2020,2,경남,밀양,밀양,3,3,1020
2020,2,경남,의령,의령군,153,180,851
2020,2,경남,창녕,밀양,2462,2461,1000
2020,2,경남,창원의창,북창원,79,83,956
2020,2,경남,함양,산청,1116,1239,900
2020,2,경남,합천,합천,3417,3214,1063
2020,2,경북,경산,대구,346,363,952
2020,2,경북,고령,합천,543,502,1081
2020,2,경북,구미,구미,133,138,959
2020,2,경북,군위,의성,820,789,1039
2020,2,경북,김천,추풍령,562,533,1054
2020,2,경북,문경,문경,1112,1010,1101
2020,2,경북,안동,안동,384,401,959
2020,2,경북,영주,영주,173,191,904
2020,2,경북,영천,영천,1915,1841,1040
2020,2,경북,의성,의성,910,924,986
2020,2,광주,광주서구,광주,128,141,908
2020,2,대구,달성,대구,553,566,976
2020,2,대구,대구중구,대구,197,194,1017
2020,2,부산,연제,부산,197,196,1001
2020,2,전남,고흥,고흥,44,59,733
2020,2,전남,나주,광주,98,126,782
2020,2,전남,무안,목포,8043,7790,1032
2020,2,전남,신안,목포,1580,1633,968
2020,2,전남,영암,강진군,61,48,1275
2020,2,전남,장흥,장흥,47,66,715
2020,2,전남,함평,영광,3741,3607,1037
2020,2,전남,해남,해남,172,194,890
2020,2,전북,고창,고창,649,611,1063
2020,2,전북,부안,부안,484,449,1078
2020,2,전북,완주,전주,301,276,1088
2020,2,전북,익산,군산,239,235,1019
2020,2,제주,서귀포,서귀포,28,38,745
2020,2,제주,제주,제주,2,4,647
2020,2,충남,논산,부여,37,30,1223
2020,2,충남,서산,서산,108,126,860
2020,3,경기,구리,서울,627,704,891
2020,3,경남,거창,거창,62,72,870
2020,3,경남,밀양,밀양,138,156,884
2020,3,경남,의령,의령군,102,107,953
2020,3,경남,창녕,밀양,2220,2363,939
2020,3,경남,창원의창,북창원,280,284,988
2020,3,경남,함양,산청,1012,1025,987
2020,3,경남,합천,합천,2650,2603,1018
2020,3,경북,경산,대구,466,492,947
2020,3,경북,고령,합천,429,362,1186
2020,3,경북,구미,구미,46,45,1027
2020,3,경북,군위,의성,421,429,980
2020,3,경북,김천,추풍령,548,491,1114
2020,3,경북,문경,문경,941,825,1141
2020,3,경북,안동,안동,362,393,921
2020,3,경북,영주,영주,245,257,955
2020,3,경북,영천,영천,2444,2443,1000
2020,3,경북,의성,의성,549,582,944
2020,3,광주,광주서구,광주,92,106,865
2020,3,대구,달성,대구,345,382,904
2020,3,대구,대구중구,대구,224,259,866
2020,3,부산,연제,부산,141,131,1079
2020,3,전남,고흥,고흥,317,392,810
2020,3,전남,나주,광주,163,219,742
2020,3,전남,무안,목포,8833,9272,953
2020,3,전남,신안,목포,1125,1210,930
2020,3,전남,여수,여수,598,821,728
2020,3,전남,영암,강진군,50,33,1510
2020,3,전남,장흥,장흥,20,25,792
2020,3,전남,함평,영광,2709,2653,1021
2020,3,전남,해남,해남,128,152,841
2020,3,전북,고창,고창,955,791,1208
2020,3,전북,부안,부안,516,506,1020
2020,3,전북,완주,전주,310,296,1045
2020,3,전북,익산,군산,319,327,974
2020,3,제주,서귀포,서귀포,678,641,1057
2020,3,제주,제주,제주,355,346,1026
2020,3,충남,논산,부여,17,20,862
2020,3,충남,서산,서산,316,338,934
2020,4,경기,구리,서울,638,735,868
2020,4,경남,거창,거창,9,11,754
2020,4,경남,밀양,밀양,502,591,849
2020,4,경남,의령,의령군,109,107,1014
2020,4,경남,창녕,밀양,1099,1178,933
2020,4,경남,창원의창,북창원,139,174,799
2020,4,경남,함양,산청,293,358,818
2020,4,경남,합천,합천,792,872,908
2020,4,경북,경산,대구,241,280,858
2020,4,경북,고령,합천,603,635,949
2020,4,경북,구미,구미,82,89,915
2020,4,경북,군위,의성,312,345,904
2020,4,경북,김천,추풍령,256,272,940
2020,4,경북,문경,문경,416,390,1067
2020,4,경북,안동,안동,163,196,833
2020,4,경북,영주,영주,124,110,1121
2020,4,경북,영천,영천,688,762,903
2020,4,경북,의성,의성,725,924,784
2020,4,광주,광주서구,광주,157,207,757
2020,4,대구,달성,대구,264,314,840
2020,4,대구,대구중구,대구,157,194,806
2020,4,부산,연제,부산,228,240,948
2020,4,전남,고흥,고흥,6065,7204,842
2020,4,전남,나주,광주,256,280,915
2020,4,전남,무안,목포,10189,11686,872
2020,4,전남,신안,목포,366,417,877
2020,4,전남,여수,여수,1069,1278,836
2020,4,전남,영암,강진군,131,116,1131
2020,4,전남,장흥,장흥,304,385,790
2020,4,전남,함평,영광,1884,2050,919
2020,4,전남,해남,해남,345,493,700
2020,4,전북,고창,고창,947,1046,905
2020,4,전북,부안,부안,282,338,833
2020,4,전북,완주,전주,367,357,1028
2020,4,전북,익산,군산,352,425,829
2020,4,제주,서귀포,서귀포,4667,5225,893
2020,4,제주,제주,제주,9650,10895,886
2020,4,충남,논산,부여,27,34,786
2020,4,충남,서산,서산,129,164,787
2020,5,경기,구리,서울,721,1119,644
2020,5,경남,거창,거창,30,45,662
2020,5,경남,밀양,밀양,464,651,713
2020,5,경남,의령,의령군,156,226,692
2020,5,경남,창녕,밀양,3184,4631,688
2020,5,경남,창원의창,북창원,434,608,714
2020,5,경남,함양,산청,770,1173,656
2020,5,경남,합천,합천,1546,2205,701
2020,5,경북,경산,대구,89,144,619
2020,5,경북,고령,합천,915,1300,704
2020,5,경북,구미,구미,93,136,689
2020,5,경북,군위,의성,572,804,711
2020,5,경북,김천,추풍령,47,64,727
2020,5,경북,문경,문경,706,899,786
2020,5,경북,안동,안동,204,269,759
2020,5,경북,영주,영주,59,48,1233
2020,5,경북,영천,영천,304,414,735
2020,5,경북,의성,의성,324,456,710
2020,5,광주,광주서구,광주,202,323,627
2020,5,대구,달성,대구,629,849,741
2020,5,대구,대구중구,대구,311,448,694
2020,5,부산,연제,부산,212,292,725
2020,5,전남,고흥,고흥,1663,2392,695
2020,5,전남,나주,광주,112,155,725
2020,5,전남,무안,목포,18866,28343,666
2020,5,전남,신안,목포,455,700,650
2020,5,전남,여수,여수,294,506,581
2020,5,전남,영암,강진군,215,304,708
2020,5,전남,장흥,장흥,1014,1473,689
2020,5,전남,함평,영광,2665,3799,702
2020,5,전남,해남,해남,917,1577,582
2020,5,전북,고창,고창,271,337,807
2020,5,전북,부안,부안,270,398,679
2020,5,전북,완주,전주,438,588,745
2020,5,전북,익산,군산,287,448,640
2020,5,제주,서귀포,서귀포,117,153,763
2020,5,제주,제주,제주,493,703,700
2020,5,충남,논산,부여,31,38,819
2020,5,충남,서산,서산,446,684,651
2020,6,경기,구리,서울,522,900,580
2020,6,경남,거창,거창,45,70,650
2020,6,경남,밀양,밀양,359,782,459
2020,6,경남,의령,의령군,597,1222,488
2020,6,경남,창녕,밀양,2426,4856,500
2020,6,경남,창원의창,북창원,294,608,484
2020,6,경남,함양,산청,1216,1919,634
2020,6,경남,합천,합천,1583,2927,541
2020,6,경북,경산,대구,134,252,532
2020,6,경북,고령,합천,1896,3661,518
2020,6,경북,구미,구미,370,738,501
2020,6,경북,군위,의성,206,390,528
2020,6,경북,김천,추풍령,914,1575,581
2020,6,경북,문경,문경,755,1225,617
2020,6,경북,안동,안동,239,410,583
2020,6,경북,영주,영주,384,586,656
2020,6,경북,영천,영천,272,422,645
2020,6,경북,의성,의성,228,414,550
2020,6,광주,광주서구,광주,164,358,459
2020,6,대구,달성,대구,554,1142,485
2020,6,대구,대구중구,대구,161,336,478
2020,6,부산,연제,부산,141,241,586
2020,6,전남,고흥,고흥,345,717,481
2020,6,전남,나주,광주,120,227,526
2020,6,전남,무안,목포,11009,18916,582
2020,6,전남,신안,목포,364,678,538
2020,6,전남,여수,여수,61,142,430
2020,6,전남,영암,강진군,74,120,616
2020,6,전남,장흥,장흥,192,386,496
2020,6,전남,함평,영광,1501,2552,588
2020,6,전남,해남,해남,768,1623,474
2020,6,전북,고창,고창,96,182,526
2020,6,전북,부안,부안,91,153,594
2020,6,전북,완주,전주,791,1254,631
2020,6,전북,익산,군산,460,936,491
2020,6,제주,서귀포,서귀포,39,78,496
2020,6,제주,제주,제주,128,254,505
2020,6,충남,논산,부여,173,350,493
2020,6,충남,서산,서산,605,993,609
2020,7,경기,구리,서울,572,877,652
2020,7,경남,거창,거창,161,233,689
2020,7,경남,밀양,밀양,260,509,512
2020,7,경남,의령,의령군,147,267,549
2020,7,경남,창녕,밀양,2015,3376,597
2020,7,경남,창원의창,북창원,109,193,565
2020,7,경남,함양,산청,804,1191,675
2020,7,경남,합천,합천,1315,2161,608
2020,7,경북,경산,대구,104,168,618
2020,7,경북,고령,합천,1245,1825,682
2020,7,경북,구미,구미,256,424,604
2020,7,경북,군위,의성,181,293,619
2020,7,경북,김천,추풍령,387,594,651
2020,7,경북,문경,문경,882,1133,778
2020,7,경북,안동,안동,216,300,721
2020,7,경북,영주,영주,485,716,677
2020,7,경북,영천,영천,468,746,627
2020,7,경북,의성,의성,330,520,634
2020,7,광주,광주서구,광주,78,135,577
2020,7,대구,달성,대구,372,623,598
2020,7,대구,대구중구,대구,94,192,492
2020,7,부산,연제,부산,106,155,685
2020,7,전남,고흥,고흥,50,106,477
2020,7,전남,나주,광주,66,136,485
2020,7,전남,무안,목포,6800,10017,679
2020,7,전남,신안,목포,329,466,708
2020,7,전남,여수,여수,1,2,404
2020,7,전남,영암,강진군,51,66,774
2020,7,전남,장흥,장흥,39,67,574
2020,7,전남,함평,영광,2520,3355,751
2020,7,전남,해남,해남,368,671,548
2020,7,전북,고창,고창,56,90,617
2020,7,전북,부안,부안,262,349,751
2020,7,전북,완주,전주,814,1083,752
2020,7,전북,익산,군산,251,449,558
2020,7,제주,서귀포,서귀포,41,107,380
2020,7,제주,제주,제주,15,30,494
2020,7,충남,논산,부여,76,157,486
2020,7,충남,서산,서산,268,440,609
2020,8,경기,구리,서울,794,908,874
2020,8,경남,거창,거창,272,350,778
2020,8,경남,밀양,밀양,118,149,787
2020,8,경남,의령,의령군,349,424,824
2020,8,경남,창녕,밀양,2974,3803,782
2020,8,경남,창원의창,북창원,126,161,783
2020,8,경남,함양,산청,1228,1404,875
2020,8,경남,합천,합천,1775,2146,827
2020,8,경북,경산,대구,143,182,787
2020,8,경북,고령,합천,1360,1512,899
2020,8,경북,구미,구미,97,125,780
2020,8,경북,군위,의성,156,190,820
2020,8,경북,김천,추풍령,679,913,744
2020,8,경북,문경,문경,810,751,1078
2020,8,경북,안동,안동,192,223,862
2020,8,경북,영주,영주,245,306,801
2020,8,경북,영천,영천,1231,1391,885
2020,8,경북,의성,의성,516,619,834
2020,8,광주,광주서구,광주,75,100,755
2020,8,대구,달성,대구,290,366,794
2020,8,대구,대구중구,대구,414,516,803
2020,8,부산,연제,부산,199,247,806
2020,8,전남,고흥,고흥,224,258,865
2020,8,전남,나주,광주,199,262,758
2020,8,전남,무안,목포,10142,11124,912
2020,8,전남,신안,목포,535,605,886
2020,8,전남,여수,여수,0,0,636
2020,8,전남,영암,강진군,102,106,960
2020,8,전남,장흥,장흥,36,57,637
2020,8,전남,함평,영광,3717,3991,931
2020,8,전남,해남,해남,601,674,891
2020,8,전북,고창,고창,27,24,1094
2020,8,전북,부안,부안,445,481,924
2020,8,전북,완주,전주,463,503,922
2020,8,전북,익산,군산,250,320,782
2020,8,제주,서귀포,서귀포,27,30,898
2020,8,충남,논산,부여,54,74,732
2020,8,충남,서산,서산,132,172,767
2020,9,경기,구리,서울,1030,1100,937
2020,9,경남,거창,거창,86,87,985
2020,9,경남,밀양,밀양,292,349,837
2020,9,경남,의령,의령군,392,415,945
2020,9,경남,창녕,밀양,3297,3737,882
2020,9,경남,창원의창,북창원,110,131,839
2020,9,경남,함양,산청,2037,2135,954
2020,9,경남,합천,합천,1776,1908,931
